time	V(clk)	V(d)	V(q)	V(r)
1.802311675871223e-007	1.800000e+000	0.000000e+000	3.066486e-001	0.000000e+000
1.802495569377334e-007	1.800000e+000	0.000000e+000	9.828558e-002	0.000000e+000
1.802664048979244e-007	1.800000e+000	0.000000e+000	4.564398e-002	0.000000e+000
1.802845058580874e-007	1.800000e+000	0.000000e+000	2.504329e-002	0.000000e+000
1.803077549744325e-007	1.800000e+000	0.000000e+000	7.031687e-003	0.000000e+000
1.803335152622981e-007	1.800000e+000	0.000000e+000	9.150964e-004	0.000000e+000
1.803647941422592e-007	1.800000e+000	0.000000e+000	1.013673e-004	0.000000e+000
1.804214904420097e-007	1.800000e+000	0.000000e+000	2.231407e-006	0.000000e+000
1.805214904420097e-007	1.800000e+000	0.000000e+000	1.378712e-007	0.000000e+000
1.806214904420097e-007	1.800000e+000	0.000000e+000	-1.182684e-008	0.000000e+000
1.819612775217227e-007	1.800000e+000	0.000000e+000	-1.195973e-009	0.000000e+000
1.833010646014358e-007	1.800000e+000	0.000000e+000	6.867663e-009	0.000000e+000
1.846408516811488e-007	1.800000e+000	0.000000e+000	1.236407e-008	0.000000e+000
1.859806387608618e-007	1.800000e+000	0.000000e+000	1.529324e-008	0.000000e+000
1.873204258405748e-007	1.800000e+000	0.000000e+000	1.565518e-008	0.000000e+000
1.886602129202879e-007	1.800000e+000	0.000000e+000	1.344988e-008	0.000000e+000
1.900000000000009e-007	1.800000e+000	0.000000e+000	8.677355e-009	0.000000e+000
1.900010000000000e-007	1.800000e+000	0.000000e+000	8.676345e-009	0.000000e+000
1.900010765808417e-007	1.662154e+000	0.000000e+000	-6.337761e-003	0.000000e+000
1.900012297425251e-007	1.386463e+000	0.000000e+000	-1.966886e-002	0.000000e+000
1.900015360658920e-007	8.350814e-001	0.000000e+000	-4.886029e-002	0.000000e+000
1.900016747041269e-007	5.855325e-001	0.000000e+000	-6.253839e-002	0.000000e+000
1.900019519805968e-007	8.643492e-002	0.000000e+000	-8.948665e-002	0.000000e+000
1.900020000000000e-007	0.000000e+000	0.000000e+000	-9.398349e-002	0.000000e+000
1.900020096155189e-007	0.000000e+000	0.000000e+000	-9.375798e-002	0.000000e+000
1.900020288465568e-007	0.000000e+000	0.000000e+000	-9.330829e-002	0.000000e+000
1.900020673086324e-007	0.000000e+000	0.000000e+000	-9.241546e-002	0.000000e+000
1.900021442327838e-007	0.000000e+000	0.000000e+000	-9.065609e-002	0.000000e+000
1.900022980810865e-007	0.000000e+000	0.000000e+000	-8.723953e-002	0.000000e+000
1.900026057776920e-007	0.000000e+000	0.000000e+000	-8.079204e-002	0.000000e+000
1.900032211709029e-007	0.000000e+000	0.000000e+000	-6.927527e-002	0.000000e+000
1.900044519573247e-007	0.000000e+000	0.000000e+000	-5.071846e-002	0.000000e+000
1.900069135301684e-007	0.000000e+000	0.000000e+000	-2.590201e-002	0.000000e+000
1.900118366758556e-007	0.000000e+000	0.000000e+000	-1.939788e-003	0.000000e+000
1.900216829672302e-007	0.000000e+000	0.000000e+000	1.155854e-002	0.000000e+000
1.900315113684749e-007	0.000000e+000	0.000000e+000	1.137848e-002	0.000000e+000
1.900511681709644e-007	0.000000e+000	0.000000e+000	5.051563e-003	0.000000e+000
1.900694776068585e-007	0.000000e+000	0.000000e+000	8.297675e-004	0.000000e+000
1.900892672100142e-007	0.000000e+000	0.000000e+000	-9.485453e-004	0.000000e+000
1.901124777726600e-007	0.000000e+000	0.000000e+000	-9.869927e-004	0.000000e+000
1.901406646982733e-007	0.000000e+000	0.000000e+000	-6.287586e-004	0.000000e+000
1.901919999614972e-007	0.000000e+000	0.000000e+000	-2.751718e-004	0.000000e+000
1.902919999614972e-007	0.000000e+000	0.000000e+000	-4.098771e-005	0.000000e+000
1.903919999614972e-007	0.000000e+000	0.000000e+000	8.068298e-007	0.000000e+000
1.904919999614972e-007	0.000000e+000	0.000000e+000	6.605751e-008	0.000000e+000
1.905919999614972e-007	0.000000e+000	0.000000e+000	-7.737663e-008	0.000000e+000
1.999990000000000e-007	0.000000e+000	0.000000e+000	8.701738e-009	0.000000e+000
2.000000000000000e-007	0.000000e+000	0.000000e+000	8.700092e-009	0.000000e+000
2.000000587357300e-007	1.057243e-001	0.000000e+000	7.358558e-003	0.000000e+000
2.000001762071899e-007	3.171729e-001	0.000000e+000	2.182097e-002	0.000000e+000
2.000004111501097e-007	7.400702e-001	0.000000e+000	4.981375e-002	0.000000e+000
2.000006169936937e-007	1.110589e+000	0.000000e+000	7.290702e-002	0.000000e+000
2.000010000000000e-007	1.800000e+000	0.000000e+000	1.134963e-001	0.000000e+000
2.000010383006306e-007	1.800000e+000	0.000000e+000	1.123639e-001	0.000000e+000
2.000011149018919e-007	1.800000e+000	0.000000e+000	1.101217e-001	0.000000e+000
2.000012681044144e-007	1.800000e+000	0.000000e+000	1.057481e-001	0.000000e+000
2.000015745094594e-007	1.800000e+000	0.000000e+000	9.744499e-002	0.000000e+000
2.000021873195495e-007	1.800000e+000	0.000000e+000	8.250733e-002	0.000000e+000
2.000034129397296e-007	1.800000e+000	0.000000e+000	5.830259e-002	0.000000e+000
2.000058641800898e-007	1.800000e+000	0.000000e+000	2.596910e-002	0.000000e+000
2.000107666608101e-007	1.800000e+000	0.000000e+000	-5.088182e-003	0.000000e+000
2.000185504202818e-007	1.800000e+000	0.000000e+000	-1.708484e-002	0.000000e+000
2.000268566550094e-007	1.800000e+000	0.000000e+000	-1.329764e-002	0.000000e+000
2.000401015181573e-007	1.800000e+000	0.000000e+000	-4.645268e-003	0.000000e+000
2.000557934111279e-007	1.800000e+000	0.000000e+000	3.862685e-004	0.000000e+000
2.000709989132264e-007	1.800000e+000	0.000000e+000	1.223834e-003	0.000000e+000
2.000860230872878e-007	1.800000e+000	0.000000e+000	5.705030e-004	0.000000e+000
2.001032613550833e-007	1.800000e+000	0.000000e+000	1.330494e-004	0.000000e+000
2.001377378906745e-007	1.800000e+000	0.000000e+000	2.517697e-005	0.000000e+000
2.002066909618567e-007	1.800000e+000	0.000000e+000	-5.899388e-007	0.000000e+000
2.003066909618567e-007	1.800000e+000	0.000000e+000	4.417255e-007	0.000000e+000
2.004066909618568e-007	1.800000e+000	0.000000e+000	-1.167203e-007	0.000000e+000
2.005066909618568e-007	1.800000e+000	0.000000e+000	1.285450e-007	0.000000e+000
2.007066909618568e-007	1.800000e+000	0.000000e+000	6.390155e-008	0.000000e+000
2.100009303480100e-007	1.800000e+000	0.000000e+000	8.669019e-009	0.000000e+000
2.100010000000000e-007	1.800000e+000	0.000000e+000	8.668517e-009	0.000000e+000
2.100010118109930e-007	1.778740e+000	0.000000e+000	-1.001065e-003	0.000000e+000
2.100010354329789e-007	1.736221e+000	0.000000e+000	-2.993205e-003	0.000000e+000
2.100010826769507e-007	1.651181e+000	0.000000e+000	-6.929221e-003	0.000000e+000
2.100011771648943e-007	1.481103e+000	0.000000e+000	-1.481414e-002	0.000000e+000
2.100013661407816e-007	1.140947e+000	0.000000e+000	-3.194123e-002	0.000000e+000
2.100016850797992e-007	5.668564e-001	0.000000e+000	-6.332133e-002	0.000000e+000
2.100020000000000e-007	0.000000e+000	0.000000e+000	-9.409921e-002	0.000000e+000
2.100020314920201e-007	0.000000e+000	0.000000e+000	-9.336444e-002	0.000000e+000
2.100020944760603e-007	0.000000e+000	0.000000e+000	-9.190910e-002	0.000000e+000
2.100022204441406e-007	0.000000e+000	0.000000e+000	-8.906639e-002	0.000000e+000
2.100024723803012e-007	0.000000e+000	0.000000e+000	-8.364636e-002	0.000000e+000
2.100029762526225e-007	0.000000e+000	0.000000e+000	-7.377407e-002	0.000000e+000
2.100039839972652e-007	0.000000e+000	0.000000e+000	-5.727645e-002	0.000000e+000
2.100059994865504e-007	0.000000e+000	0.000000e+000	-3.370612e-002	0.000000e+000
2.100100304651209e-007	0.000000e+000	0.000000e+000	-8.214064e-003	0.000000e+000
2.100180924222618e-007	0.000000e+000	0.000000e+000	9.384578e-003	0.000000e+000
2.100287850436820e-007	0.000000e+000	0.000000e+000	1.176037e-002	0.000000e+000
2.100466049474619e-007	0.000000e+000	0.000000e+000	6.459400e-003	0.000000e+000
2.100674913151451e-007	0.000000e+000	0.000000e+000	1.286317e-003	0.000000e+000
2.100886389514037e-007	0.000000e+000	0.000000e+000	-8.943481e-004	0.000000e+000
2.101133271305442e-007	0.000000e+000	0.000000e+000	-9.808182e-004	0.000000e+000
2.101390786259341e-007	0.000000e+000	0.000000e+000	-6.362195e-004	0.000000e+000
2.101905274263740e-007	0.000000e+000	0.000000e+000	-2.837625e-004	0.000000e+000
2.102905274263740e-007	0.000000e+000	0.000000e+000	-4.204213e-005	0.000000e+000
2.103905274263740e-007	0.000000e+000	0.000000e+000	7.800754e-007	0.000000e+000
2.104905274263740e-007	0.000000e+000	0.000000e+000	1.164167e-007	0.000000e+000
2.105905274263740e-007	0.000000e+000	0.000000e+000	-9.315477e-008	0.000000e+000
2.155905274263744e-007	0.000000e+000	0.000000e+000	8.913360e-009	0.000000e+000
2.199990000000000e-007	0.000000e+000	0.000000e+000	8.718933e-009	0.000000e+000
2.200000000000000e-007	4.764560e-011	0.000000e+000	8.718427e-009	0.000000e+000
2.200000587357303e-007	1.057243e-001	0.000000e+000	7.358558e-003	0.000000e+000
2.200001762071908e-007	3.171729e-001	0.000000e+000	2.182097e-002	0.000000e+000
2.200004111501119e-007	7.400702e-001	0.000000e+000	4.981375e-002	0.000000e+000
2.200006169936938e-007	1.110589e+000	0.000000e+000	7.290702e-002	0.000000e+000
2.200010000000000e-007	1.800000e+000	0.000000e+000	1.134963e-001	0.000000e+000
2.200010383006306e-007	1.800000e+000	0.000000e+000	1.123639e-001	0.000000e+000
2.200011149018918e-007	1.800000e+000	0.000000e+000	1.101217e-001	0.000000e+000
2.200012681044143e-007	1.800000e+000	0.000000e+000	1.057481e-001	0.000000e+000
2.200015745094593e-007	1.800000e+000	0.000000e+000	9.744500e-002	0.000000e+000
2.200021873195492e-007	1.800000e+000	0.000000e+000	8.250734e-002	0.000000e+000
2.200034129397290e-007	1.800000e+000	0.000000e+000	5.830259e-002	0.000000e+000
2.200058641800887e-007	1.800000e+000	0.000000e+000	2.596909e-002	0.000000e+000
2.200107666608081e-007	1.800000e+000	0.000000e+000	-5.088187e-003	0.000000e+000
2.200185504198838e-007	1.800000e+000	0.000000e+000	-1.708484e-002	0.000000e+000
2.200268566543109e-007	1.800000e+000	0.000000e+000	-1.329764e-002	0.000000e+000
2.200401015175999e-007	1.800000e+000	0.000000e+000	-4.645267e-003	0.000000e+000
2.200557934102790e-007	1.800000e+000	0.000000e+000	3.862678e-004	0.000000e+000
2.200709989121939e-007	1.800000e+000	0.000000e+000	1.223834e-003	0.000000e+000
2.200860230854555e-007	1.800000e+000	0.000000e+000	5.705028e-004	0.000000e+000
2.201032613530924e-007	1.800000e+000	0.000000e+000	1.330495e-004	0.000000e+000
2.201377378883662e-007	1.800000e+000	0.000000e+000	2.517707e-005	0.000000e+000
2.202066909589138e-007	1.800000e+000	0.000000e+000	-5.899436e-007	0.000000e+000
2.203066909589138e-007	1.800000e+000	0.000000e+000	4.417254e-007	0.000000e+000
2.204066909589138e-007	1.800000e+000	0.000000e+000	-1.167206e-007	0.000000e+000
2.205066909589138e-007	1.800000e+000	0.000000e+000	1.285454e-007	0.000000e+000
2.207066909589138e-007	1.800000e+000	0.000000e+000	6.390195e-008	0.000000e+000
2.300009342326863e-007	1.800000e+000	0.000000e+000	8.669019e-009	0.000000e+000
2.300010000000000e-007	1.800000e+000	0.000000e+000	8.668518e-009	0.000000e+000
2.300010115405459e-007	1.779227e+000	0.000000e+000	-9.782438e-004	0.000000e+000
2.300010346216378e-007	1.737681e+000	0.000000e+000	-2.925192e-003	0.000000e+000
2.300010807838216e-007	1.654589e+000	0.000000e+000	-6.772940e-003	0.000000e+000
2.300011731081891e-007	1.488405e+000	0.000000e+000	-1.445955e-002	0.000000e+000
2.300013577569242e-007	1.156038e+000	0.000000e+000	-3.114107e-002	0.000000e+000
2.300016823923406e-007	5.716938e-001	0.000000e+000	-6.305746e-002	0.000000e+000
2.300020000000000e-007	0.000000e+000	0.000000e+000	-9.410328e-002	0.000000e+000
2.300020317607659e-007	0.000000e+000	0.000000e+000	-9.336229e-002	0.000000e+000
2.300020952822978e-007	0.000000e+000	0.000000e+000	-9.189472e-002	0.000000e+000
2.300022223253615e-007	0.000000e+000	0.000000e+000	-8.902870e-002	0.000000e+000
2.300024764114890e-007	0.000000e+000	0.000000e+000	-8.356641e-002	0.000000e+000
2.300029845837440e-007	0.000000e+000	0.000000e+000	-7.362466e-002	0.000000e+000
2.300040009282539e-007	0.000000e+000	0.000000e+000	-5.703456e-002	0.000000e+000
2.300060336172738e-007	0.000000e+000	0.000000e+000	-3.339230e-002	0.000000e+000
2.300100989953136e-007	0.000000e+000	0.000000e+000	-7.935007e-003	0.000000e+000
2.300182297513931e-007	0.000000e+000	0.000000e+000	9.520738e-003	0.000000e+000
2.300288355577100e-007	0.000000e+000	0.000000e+000	1.176606e-002	0.000000e+000
2.300469921889694e-007	0.000000e+000	0.000000e+000	6.336868e-003	0.000000e+000
2.300675645709423e-007	0.000000e+000	0.000000e+000	1.279681e-003	0.000000e+000
2.300891118745462e-007	0.000000e+000	0.000000e+000	-9.057413e-004	0.000000e+000
2.301134142624124e-007	0.000000e+000	0.000000e+000	-9.844288e-004	0.000000e+000
2.301396309718057e-007	0.000000e+000	0.000000e+000	-6.308475e-004	0.000000e+000
2.301905963082508e-007	0.000000e+000	0.000000e+000	-2.826035e-004	0.000000e+000
2.302905963082509e-007	0.000000e+000	0.000000e+000	-4.218127e-005	0.000000e+000
2.303905963082509e-007	0.000000e+000	0.000000e+000	7.784693e-007	0.000000e+000
2.304905963082509e-007	0.000000e+000	0.000000e+000	1.727590e-007	0.000000e+000
2.399990000000000e-007	0.000000e+000	0.000000e+000	8.717402e-009	0.000000e+000
2.400000000000000e-007	0.000000e+000	0.000000e+000	8.714977e-009	0.000000e+000
2.400000587357306e-007	1.057243e-001	0.000000e+000	7.358558e-003	0.000000e+000
2.400001762071918e-007	3.171729e-001	0.000000e+000	2.182097e-002	0.000000e+000
2.400004111501141e-007	7.400702e-001	0.000000e+000	4.981375e-002	0.000000e+000
2.400006169936934e-007	1.110589e+000	0.000000e+000	7.290702e-002	0.000000e+000
2.400010000000000e-007	1.800000e+000	0.000000e+000	1.134963e-001	0.000000e+000
2.400010383006307e-007	1.800000e+000	0.000000e+000	1.123639e-001	0.000000e+000
2.400011149018920e-007	1.800000e+000	0.000000e+000	1.101217e-001	0.000000e+000
2.400012681044146e-007	1.800000e+000	0.000000e+000	1.057481e-001	0.000000e+000
2.400015745094599e-007	1.800000e+000	0.000000e+000	9.744500e-002	0.000000e+000
2.400021873195505e-007	1.800000e+000	0.000000e+000	8.250735e-002	0.000000e+000
2.400034129397316e-007	1.800000e+000	0.000000e+000	5.830259e-002	0.000000e+000
2.400058641800938e-007	1.800000e+000	0.000000e+000	2.596909e-002	0.000000e+000
2.400107666608182e-007	1.800000e+000	0.000000e+000	-5.088191e-003	0.000000e+000
2.400185504195209e-007	1.800000e+000	0.000000e+000	-1.708484e-002	0.000000e+000
2.400268566536682e-007	1.800000e+000	0.000000e+000	-1.329763e-002	0.000000e+000
2.400401015170863e-007	1.800000e+000	0.000000e+000	-4.645266e-003	0.000000e+000
2.400557934094912e-007	1.800000e+000	0.000000e+000	3.862672e-004	0.000000e+000
2.400709989112472e-007	1.800000e+000	0.000000e+000	1.223833e-003	0.000000e+000
2.400860230837732e-007	1.800000e+000	0.000000e+000	5.705026e-004	0.000000e+000
2.401032613512649e-007	1.800000e+000	0.000000e+000	1.330497e-004	0.000000e+000
2.401377378862485e-007	1.800000e+000	0.000000e+000	2.517716e-005	0.000000e+000
2.402066909562157e-007	1.800000e+000	0.000000e+000	-5.899483e-007	0.000000e+000
2.403066909562157e-007	1.800000e+000	0.000000e+000	4.417254e-007	0.000000e+000
2.404066909562157e-007	1.800000e+000	0.000000e+000	-1.167206e-007	0.000000e+000
2.405066909562157e-007	1.800000e+000	0.000000e+000	1.285460e-007	0.000000e+000
2.407066909562158e-007	1.800000e+000	0.000000e+000	6.390249e-008	0.000000e+000
2.499996180875619e-007	1.800000e+000	0.000000e+000	8.669439e-009	0.000000e+000
2.500000000000000e-007	1.800000e+000	0.000000e+000	8.669439e-009	0.000000e+000
